Region,Date,Daily_Min_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp
CanadaCentral,3/8/1981,20.5,37,35.9,17.6
CanadaCentral,3/9/1981,17.8,38.4,39.2,21.1
CanadaCentral,3/10/1981,24.9,42.2,44.7,23.2
CanadaCentral,3/11/1981,26.9,53.6,46.8,25.4
CanadaCentral,3/12/1981,24.5,44.7,47.6,24
CanadaCentral,3/13/1981,20.7,44.5,46.1,24.9
CanadaCentral,3/14/1981,29.5,49.2,45.3,25.6
CanadaCentral,3/15/1981,26.7,42.2,49.5,28
CanadaCentral,3/16/1981,27.7,56.9,43.5,23.2
CanadaCentral,3/17/1981,15.3,31.3,41.1,20.2
CanadaCentral,3/18/1981,17.6,35.2,34.6,17.8
CanadaCentral,3/19/1981,20.6,37.2,38.5,19.4
CanadaCentral,3/20/1981,20,43,40,18.9
CanadaCentral,3/21/1981,16.2,39.9,40.6,16
CanadaCentral,3/22/1981,11.8,38.8,42.2,17.2
CanadaCentral,3/23/1981,23.6,47.8,46.6,19.8
CanadaCentral,3/24/1981,24,53.1,48,25.2
CanadaCentral,3/25/1981,28,43.3,45.6,25.5
CanadaCentral,3/26/1981,24.4,40.4,42.5,27.4
CanadaCentral,3/27/1981,29.8,43.8,44.4,29
CanadaCentral,3/28/1981,32.7,49.1,49.7,31.3
CanadaCentral,3/29/1981,31.5,56.2,52.8,33
CanadaCentral,3/30/1981,34.9,53.3,51.6,31.8
CanadaCentral,3/31/1981,29.1,45.4,51.7,29.5
CanadaCentral,4/1/1981,24.5,56.4,51.9,27.8
CanadaCentral,4/2/1981,29.9,53.9,49.8,26.9
CanadaCentral,4/3/1981,26.3,39.2,44.9,25.6
CanadaCentral,4/4/1981,20.7,41.7,44.6,23.2
CanadaCentral,4/5/1981,22.7,52.9,48.7,26.2
CanadaCentral,4/6/1981,35.2,51.6,50.6,28.2
CanadaCentral,4/7/1981,26.7,47.2,50.2,28.1
CanadaCentral,4/8/1981,22.4,51.8,53.4,24.7
CanadaCentral,4/9/1981,25,61.2,54.2,23.4
CanadaCentral,4/10/1981,22.8,49.5,52.3,22.3
CanadaCentral,4/11/1981,19,46.2,50.9,23
CanadaCentral,4/12/1981,27.1,57,47.8,21.2
CanadaCentral,4/13/1981,17.6,40.1,49.2,19.7
CanadaCentral,4/14/1981,14.5,50.5,54.5,22.1
CanadaCentral,4/15/1981,34.4,72.9,67.2,28.6
CanadaCentral,4/16/1981,37,78.1,66.3,33.1
CanadaCentral,4/17/1981,27.9,48,61.4,29.7
CanadaCentral,4/18/1981,24.3,58,50.5,24.1
CanadaCentral,4/19/1981,20.2,45.6,54,21.8
CanadaCentral,4/20/1981,20.9,58.3,56.4,26.3
CanadaCentral,4/21/1981,37.9,65.3,56.1,30.2
CanadaCentral,4/22/1981,31.7,44.9,55.6,32.6
CanadaCentral,4/23/1981,28.4,56.7,55.1,30.4
CanadaCentral,4/24/1981,31,63.8,59.7,31.9
CanadaCentral,4/25/1981,36.3,58.5,64.4,33
CanadaCentral,4/26/1981,31.7,71,61.4,37.1
CanadaCentral,4/27/1981,43.2,54.6,61.4,38
CanadaCentral,4/28/1981,39,58.5,57.2,40.9
CanadaCentral,4/29/1981,40.5,58.4,56,37.9
CanadaCentral,4/30/1981,34.1,51,57.1,34.7
CanadaCentral,5/1/1981,29.4,61.7,61.2,36.5
CanadaCentral,5/2/1981,45.9,70.8,63.6,38.6
CanadaCentral,5/3/1981,40.4,58.4,61.3,40.4
CanadaCentral,5/4/1981,34.9,54.6,57.5,35.2
CanadaCentral,5/5/1981,30.3,59.5,59.4,33.6
CanadaCentral,5/6/1981,35.6,63.9,62.4,34.2
CanadaCentral,5/7/1981,36.8,63.9,60.1,33.5
CanadaCentral,5/8/1981,28.2,52.4,54.9,28.3
CanadaCentral,5/9/1981,19.9,48.6,51,25.7
CanadaCentral,5/10/1981,29.1,52.1,54.7,28.8
CanadaCentral,5/11/1981,37.4,63.3,59.7,35.8
CanadaCentral,5/12/1981,41,63.6,65,39.7
CanadaCentral,5/13/1981,40.7,68,66.3,40.3
CanadaCentral,5/14/1981,39.3,67.4,64.8,39.7
CanadaCentral,5/15/1981,39,59.1,63.5,37.9
CanadaCentral,5/16/1981,35.3,64,64.4,37.5
CanadaCentral,5/17/1981,38.2,70.1,69.1,38.2
CanadaCentral,5/18/1981,41,73.1,73,40.7
CanadaCentral,5/19/1981,42.9,75.8,76.9,42.1
CanadaCentral,5/20/1981,42.3,81.9,80,44.6
CanadaCentral,5/21/1981,48.7,82.4,78.3,44.3
CanadaCentral,5/22/1981,41.9,70.6,65.2,42.8
CanadaCentral,5/23/1981,37.7,42.6,53.9,39.5
CanadaCentral,5/24/1981,39,48.5,49.4,40.7
CanadaCentral,5/25/1981,45.4,57,56.3,43.5
CanadaCentral,5/26/1981,46.2,63.5,62.2,45.3
CanadaCentral,5/27/1981,44.4,66.1,69,46.9
CanadaCentral,5/28/1981,50.1,77.3,69.3,45.6
CanadaCentral,5/29/1981,42.5,64.6,69.3,42
CanadaCentral,5/30/1981,33.5,65.9,67.7,40.6
CanadaCentral,5/31/1981,45.7,72.5,67.5,42
CanadaCentral,6/1/1981,46.8,64,70,44.5
CanadaCentral,6/2/1981,41,73.7,72,43.7
CanadaCentral,6/3/1981,43.3,78.5,74,45
CanadaCentral,6/4/1981,50.8,69.9,74,47.3
CanadaCentral,6/5/1981,47.7,73.5,73.2,48.5
CanadaCentral,6/6/1981,47.1,76.1,73.9,48.7
CanadaCentral,6/7/1981,51.3,72.1,70.5,48.6
CanadaCentral,6/8/1981,47.4,63.4,67.9,47
CanadaCentral,6/9/1981,42.3,68.4,66.8,43.9
CanadaCentral,6/10/1981,42,68.7,69.6,43.4
CanadaCentral,6/11/1981,45.8,71.6,72.3,44.1
CanadaCentral,6/12/1981,44.6,76.7,70.2,47.8
CanadaCentral,6/13/1981,53,62.3,67.2,49.1
CanadaCentral,6/14/1981,49.8,62.8,61.3,49.6
CanadaCentral,6/15/1981,46.1,58.9,65.2,47.4
CanadaCentral,6/16/1981,46.4,73.9,64.8,47
CanadaCentral,6/17/1981,48.5,61.7,66.1,46.8
CanadaCentral,6/18/1981,45.5,62.8,63.6,45
CanadaCentral,6/19/1981,41,66.2,66.3,43.4
CanadaCentral,6/20/1981,43.5,70,66.5,45.2
CanadaCentral,6/21/1981,51.1,63.2,66.6,48.1
CanadaCentral,6/22/1981,49.5,66.6,66.8,50.9
CanadaCentral,6/23/1981,52,70.6,69.3,50.4
CanadaCentral,6/24/1981,49.6,70.8,71.7,50.6
CanadaCentral,6/25/1981,50.2,73.6,74.3,49.5
CanadaCentral,6/26/1981,48.8,78.6,77.5,52.7
CanadaCentral,6/27/1981,59.1,80.1,76.5,52.4
CanadaCentral,6/28/1981,49.2,70.8,74.9,52.2
CanadaCentral,6/29/1981,48.4,73.8,76.1,50.6
CanadaCentral,6/30/1981,54.2,83.7,81,55.1
CanadaCentral,7/1/1981,62.8,85.4,82.1,58.4
CanadaCentral,7/2/1981,58.3,77.3,81.9,57.7
CanadaCentral,7/3/1981,52.2,83,83.2,55
CanadaCentral,7/4/1981,54.6,89.3,87,54.8
CanadaCentral,7/5/1981,57.7,88.7,91.7,58
CanadaCentral,7/6/1981,61.8,97.2,93.2,61
CanadaCentral,7/7/1981,63.4,93.7,89,58.7
CanadaCentral,7/8/1981,50.9,76.1,85,53.1
CanadaCentral,7/9/1981,45.1,85.3,80.3,49.4
CanadaCentral,7/10/1981,52.3,79.4,81.5,52.1
CanadaCentral,7/11/1981,59,79.8,81.5,56.6
CanadaCentral,7/12/1981,58.4,85.3,84.3,58.8
CanadaCentral,7/13/1981,59.1,87.7,80.4,59.5
CanadaCentral,7/14/1981,60.9,68.2,77.9,58.9
CanadaCentral,7/15/1981,56.7,77.9,73.7,56.5
CanadaCentral,7/16/1981,52.1,74.9,75.8,53.6
CanadaCentral,7/17/1981,52.2,74.7,76.4,52.6
CanadaCentral,7/18/1981,53.7,79.5,79.1,54.4
CanadaCentral,7/19/1981,57.4,83,78.2,55.5
CanadaCentral,7/20/1981,55.4,72.3,76.3,54.9
CanadaCentral,7/21/1981,52,73.7,75.1,53.7
CanadaCentral,7/22/1981,53.6,79.3,78.7,54.3
CanadaCentral,7/23/1981,57.3,83,76.6,54.4
CanadaCentral,7/24/1981,52.4,67.5,72.9,51.7
CanadaCentral,7/25/1981,45.5,68.2,69.8,46.5
CanadaCentral,7/26/1981,41.5,73.8,73.2,44.9
CanadaCentral,7/27/1981,47.6,77.7,77.4,46.8
CanadaCentral,7/28/1981,51.3,80.6,81.3,52.1
CanadaCentral,7/29/1981,57.6,85.5,82.5,56.5
CanadaCentral,7/30/1981,60.6,81.4,80.1,56.7
CanadaCentral,7/31/1981,52.1,73.4,78.3,53.5
CanadaCentral,8/1/1981,47.9,80,77.9,52.6
CanadaCentral,8/2/1981,57.9,80.4,79.2,54.7
CanadaCentral,8/3/1981,58.3,77.1,80.3,58.2
CanadaCentral,8/4/1981,58.5,83.3,78.1,58.6
CanadaCentral,8/5/1981,59.1,74,78.3,58.1
CanadaCentral,8/6/1981,56.7,77.5,78.3,57.2
CanadaCentral,8/7/1981,55.7,83.4,78.1,55.1
CanadaCentral,8/8/1981,52.8,73.3,77.1,51.8
CanadaCentral,8/9/1981,46.9,74.7,76.1,51.5
CanadaCentral,8/10/1981,54.8,80.3,81.9,52.7
CanadaCentral,8/11/1981,56.3,90.8,84.3,55.3
CanadaCentral,8/12/1981,54.9,81.8,87.1,56
CanadaCentral,8/13/1981,57,88.8,82,55
CanadaCentral,8/14/1981,53.2,75.3,78.1,53.4
CanadaCentral,8/15/1981,49.9,70.3,74.8,49.9
CanadaCentral,8/16/1981,46.6,78.9,77.9,49.7
CanadaCentral,8/17/1981,52.6,84.6,83.4,51.2
CanadaCentral,8/18/1981,54.5,86.6,85.7,54.6
CanadaCentral,8/19/1981,56.7,85.8,84.9,55.8
CanadaCentral,8/20/1981,56.2,82.1,84.4,57.1
CanadaCentral,8/21/1981,58.4,85.1,82.5,58.1
CanadaCentral,8/22/1981,59.7,80.3,77.7,58.9
CanadaCentral,8/23/1981,58.6,67.6,74.3,60.2
CanadaCentral,8/24/1981,62.3,75.1,72.5,60.7
CanadaCentral,8/25/1981,61.1,74.9,75.9,60.6
CanadaCentral,8/26/1981,58.4,77.8,76.9,57.9
CanadaCentral,8/27/1981,54.2,77.9,78.4,54.7
CanadaCentral,8/28/1981,51.6,79.5,80.7,53.7
CanadaCentral,8/29/1981,55.3,84.8,83.7,55.3
CanadaCentral,8/30/1981,59,86.8,79.9,52.7
CanadaCentral,8/31/1981,43.7,68.1,74.8,47.7
CanadaCentral,9/1/1981,40.5,69.4,70.5,44.3
CanadaCentral,9/2/1981,48.9,73.9,67.8,42.3
CanadaCentral,9/3/1981,37.5,60.2,67.9,42.5
CanadaCentral,9/4/1981,41.3,69.8,67,44.5
CanadaCentral,9/5/1981,54.7,71,69.1,48.6
CanadaCentral,9/6/1981,49.8,66.6,70.1,49.8
CanadaCentral,9/7/1981,45,72.6,74.2,47.8
CanadaCentral,9/8/1981,48.5,83.4,80.7,48.2
CanadaCentral,9/9/1981,51.2,86.1,85,50.8
CanadaCentral,9/10/1981,52.7,85.4,83,50.5
CanadaCentral,9/11/1981,47.6,77.5,80.6,50.3
CanadaCentral,9/12/1981,50.6,78.9,75.7,47.5
CanadaCentral,9/13/1981,44.3,70.6,71.7,46.1
CanadaCentral,9/14/1981,43.4,65.4,65.1,42.2
CanadaCentral,9/15/1981,38.8,59.2,61.2,38.7
CanadaCentral,9/16/1981,33.9,59.1,62.6,36
CanadaCentral,9/17/1981,35.4,69.5,70.3,37.2
CanadaCentral,9/18/1981,42.4,82.4,74.8,41.1
CanadaCentral,9/19/1981,45.3,72.5,73.8,43
CanadaCentral,9/20/1981,41.1,66.6,68,42.3
CanadaCentral,9/21/1981,40.5,64.8,65.1,41.6
CanadaCentral,9/22/1981,43.1,63.8,64.6,41.5
CanadaCentral,9/23/1981,40.9,65.3,65.2,39.9
CanadaCentral,9/24/1981,35.8,66.5,64.4,40
CanadaCentral,9/25/1981,43.1,61.4,60.7,39.3
CanadaCentral,9/26/1981,39.1,54.2,55.1,38.5
CanadaCentral,9/27/1981,33.3,49.8,49.3,35.5
CanadaCentral,9/28/1981,34,43.8,47.7,33.7
CanadaCentral,9/29/1981,33.8,49.4,46.1,35.5
CanadaCentral,9/30/1981,38.5,45.2,48.3,36.1
CanadaCentral,10/1/1981,35.9,50.2,51.5,37.5
CanadaCentral,10/2/1981,38.2,59.1,52.8,38.5
CanadaCentral,10/3/1981,41.4,49.1,51.7,39.5
CanadaCentral,10/4/1981,39,47,48.6,38.3
CanadaCentral,10/5/1981,34.4,49.8,51,34
CanadaCentral,10/6/1981,28.7,56.2,54.9,34.2
CanadaCentral,10/7/1981,39.4,58.7,58.6,37.3
CanadaCentral,10/8/1981,43.9,60.9,60,40.8
CanadaCentral,10/9/1981,39.1,60.4,61.9,39.7
CanadaCentral,10/10/1981,36,64.4,63.2,39.8
CanadaCentral,10/11/1981,44.4,64.8,62.2,39.9
CanadaCentral,10/12/1981,39.4,57.3,55,40.1
CanadaCentral,10/13/1981,36.5,42.8,48.9,36.1
CanadaCentral,10/14/1981,32.5,46.5,48.7,34.5
CanadaCentral,10/15/1981,34.6,56.7,55.4,35.2
CanadaCentral,10/16/1981,38.5,63.2,56.3,35.8
CanadaCentral,10/17/1981,34.4,48.9,51.5,33.6
CanadaCentral,10/18/1981,27.8,42.2,49.1,32.7
CanadaCentral,10/19/1981,35.8,56,45.5,27.6
CanadaCentral,10/20/1981,19.4,38.1,41.1,24
CanadaCentral,10/21/1981,16.8,29,30.6,17.5
CanadaCentral,10/22/1981,16.2,24.6,27.6,14
CanadaCentral,10/23/1981,8.9,29.1,27.9,14.3
CanadaCentral,10/24/1981,17.9,29.9,29.8,12.4
CanadaCentral,10/25/1981,10.5,30.4,37.4,17.4
CanadaCentral,10/26/1981,23.7,51.8,38.3,19.2
CanadaCentral,10/27/1981,23.3,32.6,45.8,25.7
CanadaCentral,10/28/1981,30,52.9,47.4,29.4
CanadaCentral,10/29/1981,35,56.6,52.4,33.7
CanadaCentral,10/30/1981,35.9,47.6,53.2,34.4
CanadaCentral,10/31/1981,32.3,55.4,54.5,33.5
CanadaCentral,11/1/1981,32.3,60.6,57.9,31.8
CanadaCentral,11/2/1981,30.7,57.8,61.4,32
CanadaCentral,11/3/1981,33.2,65.7,60.5,32.8
CanadaCentral,11/4/1981,34.5,58,57.8,31.6
CanadaCentral,11/5/1981,27.2,49.5,56.1,30.6
CanadaCentral,11/6/1981,30.1,60.8,55.9,28
CanadaCentral,11/7/1981,26.6,57.4,50.5,24.6
CanadaCentral,11/8/1981,17.2,33.3,47.1,20
CanadaCentral,11/9/1981,16.1,50.6,43.5,20
CanadaCentral,11/10/1981,26.5,46.6,51.4,23.1
CanadaCentral,11/11/1981,26.7,57.1,55.4,28.3
CanadaCentral,11/12/1981,31.7,62.6,59.6,30.8
CanadaCentral,11/13/1981,34,59.2,58.9,32
CanadaCentral,11/14/1981,30.1,55,55.9,32
CanadaCentral,11/15/1981,31.9,53.5,49.6,30
CanadaCentral,11/16/1981,27.8,40.3,43.1,28.6
CanadaCentral,11/17/1981,26.1,35.6,34.9,24.9
CanadaCentral,11/18/1981,20.6,28.8,28.8,20.3
CanadaCentral,11/19/1981,14,21.9,24.2,15
CanadaCentral,11/20/1981,10.2,21.9,24.1,14.6
CanadaCentral,11/21/1981,19.5,28.3,27.2,17.4
CanadaCentral,11/22/1981,22.4,31.3,30.5,22.5
CanadaCentral,11/23/1981,25.7,32,30.8,24.6
CanadaCentral,11/24/1981,25.9,29.3,29.5,25.5
CanadaCentral,11/25/1981,24.9,27.2,27.5,23.3
CanadaCentral,11/26/1981,19.1,26,26,20.6
CanadaCentral,11/27/1981,17.8,24.6,24.7,17.9
CanadaCentral,11/28/1981,16.7,23.4,24.3,16.7
CanadaCentral,11/29/1981,15.6,24.9,25.2,14.9
CanadaCentral,11/30/1981,12.4,27.4,26,12.6
CanadaCentral,12/1/1981,9.8,25.8,27.1,11.7
CanadaCentral,12/2/1981,13,28.1,27.7,13.6
CanadaCentral,12/3/1981,17.8,29.3,26.5,10.7
CanadaCentral,12/4/1981,1.4,22.2,26.2,6.3
CanadaCentral,12/5/1981,-0.4,27.1,29.2,6.7
CanadaCentral,12/6/1981,19.1,38.5,31.1,11.9
CanadaCentral,12/7/1981,17,27.6,29.5,13.8
CanadaCentral,12/8/1981,5.2,22.5,23.3,10.6
CanadaCentral,12/9/1981,9.5,19.9,23.3,10
CanadaCentral,12/10/1981,15.3,27.5,25.7,12.7
CanadaCentral,12/11/1981,13.4,29.7,25.4,11.6
CanadaCentral,12/12/1981,6.1,19.2,20.8,6.8
CanadaCentral,12/13/1981,0.9,13.4,12.4,-0.3
CanadaCentral,12/14/1981,-8,4.6,8.5,-4.7
CanadaCentral,12/15/1981,-7,7.4,5.1,-9.5
CanadaCentral,12/16/1981,-13.6,3.2,5.9,-12
CanadaCentral,12/17/1981,-15.3,7.2,5,-12.8
CanadaCentral,12/18/1981,-9.6,4.7,9.4,-10.7
CanadaCentral,12/19/1981,-7,16.3,18.3,-0.5
CanadaCentral,12/20/1981,15.3,33.8,27.3,6
CanadaCentral,12/21/1981,9.6,31.7,26.1,9.6
CanadaCentral,12/22/1981,3.9,12.8,19.8,4.9
CanadaCentral,12/23/1981,1.1,14.9,13.8,2
CanadaCentral,12/24/1981,1,13.8,12.4,-0.9
CanadaCentral,12/25/1981,-4.9,8.7,12.6,-0.9
CanadaCentral,12/26/1981,1.3,15.4,12.1,-5.8
CanadaCentral,12/27/1981,-13.7,12.3,6.6,-10.1
CanadaCentral,12/28/1981,-17.9,-7.9,-0.6,-18
CanadaCentral,12/29/1981,-22.4,-6.3,-6.9,-21.8
CanadaCentral,12/30/1981,-24.9,-6.5,-6.2,-23
CanadaCentral,12/31/1981,-21.6,-5.7,-6.5,-24.1
CanadaCentral,1/1/1982,-25.7,-7.3,-6.3,-23.4
CanadaCentral,1/2/1982,-23.1,-5.9,-7.7,-25.8
CanadaCentral,1/3/1982,-28.5,-9.9,-6.5,-21.6
CanadaCentral,1/4/1982,-13.1,-3.6,-5.8,-21.4
CanadaCentral,1/5/1982,-22.6,-4,-7.9,-21.5
CanadaCentral,1/6/1982,-28.9,-16.2,-7.9,-25.8
CanadaCentral,1/7/1982,-26,-3.6,-10.6,-27.1
CanadaCentral,1/8/1982,-26.4,-11.9,-10.2,-28
CanadaCentral,1/9/1982,-31.8,-15,-13.7,-30.2
CanadaCentral,1/10/1982,-32.4,-14.2,-13,-29.7
CanadaCentral,1/11/1982,-24.9,-9.7,-9.3,-26.1
CanadaCentral,1/12/1982,-20.9,-4.1,-5.5,-23.6
CanadaCentral,1/13/1982,-25.1,-2.7,4.8,-20.6
CanadaCentral,1/14/1982,-15.8,21,5.6,-23.1
CanadaCentral,1/15/1982,-28.4,-1.6,1.2,-24.6
CanadaCentral,1/16/1982,-29.6,-15.9,-6.9,-27.9
CanadaCentral,1/17/1982,-25.7,-3.1,-5.9,-25.5
CanadaCentral,1/18/1982,-21.2,1.2,-3.1,-25
CanadaCentral,1/19/1982,-28.2,-7.3,-6.3,-25.6
CanadaCentral,1/20/1982,-27.2,-12.8,-11,-27.5
CanadaCentral,1/21/1982,-26.9,-12.9,-11.8,-22.6
CanadaCentral,1/22/1982,-13.7,-9.7,-10.9,-22.2
CanadaCentral,1/23/1982,-26.1,-10,-11.5,-22.9
CanadaCentral,1/24/1982,-29,-14.7,-9.1,-26.8
CanadaCentral,1/25/1982,-25.4,-2.7,3.3,-21.1
CanadaCentral,1/26/1982,-8.9,27.3,22.7,-14.6
CanadaCentral,1/27/1982,-9.5,43.4,26,-11.3
CanadaCentral,1/28/1982,-15.4,7.1,19.6,-11
CanadaCentral,1/29/1982,-8.2,8.2,3.4,-16.8
CanadaCentral,1/30/1982,-26.8,-5.2,2.4,-18
CanadaCentral,1/31/1982,-19,4.2,2,-20
CanadaCentral,2/1/1982,-14.3,6.8,2.1,-19.4
CanadaCentral,2/2/1982,-25,-4.9,-2.2,-22
CanadaCentral,2/3/1982,-26.7,-8.5,-8.2,-26.1
CanadaCentral,2/4/1982,-26.7,-11.3,-9.1,-28.1
CanadaCentral,2/5/1982,-31,-7.3,0.3,-26.7
CanadaCentral,2/6/1982,-22.6,19.5,6.5,-21.6
CanadaCentral,2/7/1982,-11.3,7.4,6.7,-17.7
CanadaCentral,2/8/1982,-19.2,-6.9,-1,-18.4
CanadaCentral,2/9/1982,-24.6,-3.6,-1.1,-20.1
CanadaCentral,2/10/1982,-16.5,7.1,3.2,-17
CanadaCentral,2/11/1982,-10,6.2,6.9,-13.2
CanadaCentral,2/12/1982,-13,7.5,6.9,-10.3
CanadaCentral,2/13/1982,-8,6.9,14.5,-5.3
CanadaCentral,2/14/1982,5.2,29.2,17.6,-0.7
CanadaCentral,2/15/1982,0.7,16.6,25.2,6.1
CanadaCentral,2/16/1982,12.5,29.9,27.3,11.5
CanadaCentral,2/17/1982,21.4,35.3,31.9,15.9
CanadaCentral,2/18/1982,13.9,30.4,34.7,17.8
CanadaCentral,2/19/1982,18.2,38.5,35.8,17.4
CanadaCentral,2/20/1982,20,38.4,40.5,20.5
CanadaCentral,2/21/1982,23.2,44.6,37.3,17
CanadaCentral,2/22/1982,7.9,29,28.6,11.3
CanadaCentral,2/23/1982,2.8,12.1,19.4,4.1
CanadaCentral,2/24/1982,1.7,17.2,15.7,0.3
CanadaCentral,2/25/1982,-3.7,17.8,15.4,-0.3
CanadaCentral,2/26/1982,1.2,11.2,16.8,-0.8
CanadaCentral,2/27/1982,-0.1,21.3,19,2.6
CanadaCentral,2/28/1982,6.7,24.5,18.9,1.8
CanadaCentral,3/1/1982,-1.3,10.8,14.4,0.2
CanadaCentral,3/2/1982,-4.7,7.8,10.5,-3.3
CanadaCentral,3/3/1982,-4,13,11.1,-3.8
CanadaCentral,3/4/1982,-2.6,12.5,14.6,-4
CanadaCentral,3/5/1982,-5.4,18.4,15.2,-5
CanadaCentral,3/6/1982,-7,14.6,14.6,-7.8
CanadaCentral,3/7/1982,-11.1,10.8,10.3,-10.5
CanadaCentral,3/8/1982,-13.3,5.5,13.2,-9.9
CanadaCentral,3/9/1982,-5.3,23.3,17.6,-3.1
CanadaCentral,3/10/1982,9.2,24.1,27,2.1
CanadaCentral,3/11/1982,2.5,33.7,31.3,10.8
CanadaCentral,3/12/1982,20.8,36.1,34,12.8
CanadaCentral,3/13/1982,15,32.2,34.6,16.6
CanadaCentral,3/14/1982,14.1,35.7,34.4,19.3
CanadaCentral,3/15/1982,28.7,35.4,34.9,24.1
CanadaCentral,3/16/1982,29.5,33.5,33.1,24.7
CanadaCentral,3/17/1982,15.8,30.3,26.9,17.8
CanadaCentral,3/18/1982,8.2,17,22.9,10.4
CanadaCentral,3/19/1982,7.1,21.5,21.8,7.4
CanadaCentral,3/20/1982,7,27,26.6,8.3
CanadaCentral,3/21/1982,10.9,31.1,30.7,12.6
CanadaCentral,3/22/1982,19.9,33.9,33,18.7
CanadaCentral,3/23/1982,25.2,34.1,32.2,20.5
CanadaCentral,3/24/1982,16.4,28.5,30.9,17.2
CanadaCentral,3/25/1982,10.1,30.1,28,11.3
CanadaCentral,3/26/1982,7.5,25.4,29.5,10.5
CanadaCentral,3/27/1982,13.8,33.1,33.3,15.4
