Region,Event_Type,Year,Month,Date,Daily_Min_Temp,Daily_Avg_Temp,Daily_Max_Temp,3_Day_Rolling_Avg_Max_Temp,3_Day_Rolling_Avg_Min_Temp,Event_Temp
ERCOT,Cold Event,2011,2,2/4/2011,18.7,23.0,32.7,35.7,14.9,14.9
ERCOT,Cold Event,2021,2,2/17/2021,21.0,25.5,32.5,30.9,14.9,14.9
ERCOT,Cold Event,1996,2,2/4/1996,12.5,21.7,34.0,38.2,15.8,15.8
ERCOT,Cold Event,2022,2,2/4/2022,13.8,20.4,30.6,39.5,16.4,16.4
ERCOT,Cold Event,2022,2,2/5/2022,14.2,24.9,41.9,40.6,16.4,16.4
ERCOT,Cold Event,2021,2,2/14/2021,19.2,23.5,28.7,26.1,16.5,16.5
ERCOT,Cold Event,2010,1,1/9/2010,15.1,23.9,38.4,35.9,16.8,16.8
ERCOT,Cold Event,2022,12,12/24/2022,16.9,24.1,36.8,36.5,16.9,16.9
ERCOT,Cold Event,1985,2,2/2/1985,14.1,23.1,34.6,30.6,17.4,17.4
ERCOT,Cold Event,2018,1,1/17/2018,13.4,22.1,34.9,41.9,17.4,17.4
ERCOT,Cold Event,1996,2,2/3/1996,14.9,21.8,29.4,32.1,18.4,18.4
ERCOT,Cold Event,1985,1,1/21/1985,15.5,22.6,36.8,45.0,18.5,18.5
ERCOT,Cold Event,2022,12,12/23/2022,11.1,17.6,25.4,36.0,18.5,18.5
ERCOT,Cold Event,2018,1,1/2/2018,19.2,24.4,32.1,36.5,18.8,18.8
ERCOT,Cold Event,1983,12,12/29/1983,13.5,21.3,29.4,34.6,19.2,19.2
ERCOT,Cold Event,2010,1,1/10/2010,19.3,28.2,42.6,44.1,19.5,19.5
ERCOT,Cold Event,2021,2,2/18/2021,24.0,28.1,33.4,34.8,19.5,19.5
ERCOT,Cold Event,2010,1,1/8/2010,16.1,21.5,26.6,37.5,19.7,19.7
ERCOT,Cold Event,2021,2,2/19/2021,13.6,25.2,38.6,40.8,19.7,19.7
ERCOT,Cold Event,1983,12,12/23/1983,23.3,26.1,32.1,33.0,20.0,20.0
ERCOT,Cold Event,1997,1,1/12/1997,19.7,23.2,28.7,29.7,20.0,20.0
ERCOT,Cold Event,1982,1,1/11/1982,9.2,17.1,29.1,39.6,20.1,20.1
ERCOT,Cold Event,1985,2,2/1/1985,19.3,22.0,26.5,40.6,20.3,20.3
ERCOT,Cold Event,1983,12,12/31/1983,18.3,27.3,45.5,44.9,20.5,20.5
ERCOT,Cold Event,1982,1,1/12/1982,26.2,31.5,42.2,36.4,20.7,20.7
ERCOT,Cold Event,1997,1,1/13/1997,18.9,21.6,25.7,28.4,20.8,20.8
ERCOT,Cold Event,1985,2,2/3/1985,18.7,23.9,30.7,34.3,20.9,20.9
ERCOT,Cold Event,1982,1,1/10/1982,24.8,34.2,47.6,45.1,21.1,21.1
ERCOT,Cold Event,1989,3,3/6/1989,19.1,27.4,39.6,42.0,21.1,21.1
Florida,Heat Event,1998,6,6/18/1998,72.5,84.4,97.1,96.8,71.9,96.8
Florida,Heat Event,1998,7,7/1/1998,73.5,85.3,97.2,96.7,73.4,96.7
Florida,Heat Event,1998,6,6/14/1998,72.9,84.5,96.7,96.6,71.7,96.6
Florida,Heat Event,1998,7,7/2/1998,73.8,85.4,96.5,96.6,73.6,96.6
Florida,Heat Event,1998,6,6/15/1998,72.6,84.2,96.7,96.5,72.0,96.5
Florida,Heat Event,1998,6,6/17/1998,71.5,83.8,95.9,96.3,71.5,96.3
Florida,Heat Event,1998,6,6/19/1998,71.8,84.1,97.5,96.3,72.1,96.3
Florida,Heat Event,1998,6,6/13/1998,69.5,83.0,96.4,96.2,70.7,96.2
Florida,Heat Event,1998,6,6/16/1998,70.6,83.2,96.0,96.2,71.6,96.2
Florida,Heat Event,1998,6,6/30/1998,72.8,84.3,96.3,96.2,73.1,96.2
Florida,Heat Event,1998,6,6/12/1998,69.6,82.8,95.5,95.7,70.2,95.7
Florida,Heat Event,1998,6,6/29/1998,73.1,83.9,95.0,95.2,73.1,95.2
Florida,Heat Event,1998,7,7/3/1998,73.6,84.8,96.2,95.2,74.3,95.2
Florida,Heat Event,1981,6,6/16/1981,71.9,83.5,95.4,95.0,72.1,95.0
Florida,Heat Event,1998,6,6/4/1998,71.4,82.9,94.5,94.9,71.7,94.9
Florida,Heat Event,1998,6,6/11/1998,71.6,83.0,95.2,94.9,70.6,94.9
Florida,Heat Event,1998,6,6/5/1998,69.8,82.6,95.8,94.8,71.0,94.8
Florida,Heat Event,1998,6,6/20/1998,72.1,82.8,94.2,94.8,72.1,94.8
Florida,Heat Event,2019,6,6/24/2019,71.8,83.2,94.9,94.8,72.7,94.8
Florida,Heat Event,2019,6,6/25/2019,74.0,84.5,95.9,94.8,73.4,94.8
Florida,Heat Event,1981,6,6/17/1981,72.9,84.0,95.3,94.6,72.7,94.6
Florida,Heat Event,1998,6,6/3/1998,74.0,84.0,94.4,94.6,73.2,94.6
Florida,Heat Event,2019,7,7/3/2019,74.8,84.8,95.0,94.6,75.0,94.6
Florida,Heat Event,1998,7,7/4/1998,75.4,84.2,92.9,94.5,74.5,94.5
Florida,Heat Event,2011,6,6/21/2011,73.6,83.7,95.0,94.5,73.1,94.5
Florida,Heat Event,1985,6,6/3/1985,73.4,83.4,94.5,94.4,73.4,94.4
Florida,Heat Event,2004,5,5/31/2004,68.8,81.3,95.0,94.3,66.6,94.3
Florida,Heat Event,2011,6,6/22/2011,73.2,83.8,94.5,94.3,73.6,94.3
Florida,Heat Event,1981,6,6/15/1981,71.5,82.6,94.2,94.2,72.5,94.2
Florida,Heat Event,1985,6,6/4/1985,73.8,84.0,94.9,94.1,73.9,94.1
Florida,Heat Event,2004,7,7/9/2004,70.7,82.2,94.0,94.1,71.5,94.1
Florida,Heat Event,2004,7,7/10/2004,72.8,83.3,94.1,94.1,71.9,94.1
Florida,Heat Event,2011,6,6/20/2011,72.6,83.1,94.1,94.1,72.8,94.1
Florida,Heat Event,1993,8,8/6/1993,71.2,82.5,94.2,94.0,71.5,94.0
Florida,Heat Event,2004,6,6/1/2004,65.8,80.2,94.3,94.0,66.1,94.0
Florida,Heat Event,2004,7,7/7/2004,72.6,82.9,93.7,94.0,72.5,94.0
Florida,Heat Event,2004,7,7/8/2004,71.1,82.5,94.2,94.0,71.5,94.0
Florida,Heat Event,2016,7,7/28/2016,74.8,84.4,94.6,94.0,74.1,94.0
Florida,Heat Event,2019,7,7/2/2019,75.1,84.8,94.9,94.0,75.2,94.0
Florida,Heat Event,1987,8,8/9/1987,76.2,84.8,94.8,93.9,76.4,93.9
Florida,Cold Event,1985,1,1/22/1985,22.0,32.0,46.9,51.3,24.9,24.9
Florida,Cold Event,1989,12,12/24/1989,20.9,28.1,36.3,44.7,26.1,26.1
Florida,Cold Event,1983,12,12/26/1983,23.1,31.2,42.7,50.0,26.5,26.5
Florida,Cold Event,1989,12,12/25/1989,24.5,32.8,47.2,46.8,27.1,27.1
Florida,Cold Event,1981,1,1/13/1981,24.8,36.3,51.3,52.8,29.8,29.8
Florida,Cold Event,1985,1,1/21/1985,22.3,33.7,49.6,55.1,29.9,29.9
Florida,Cold Event,2010,12,12/15/2010,28.9,39.0,55.6,56.6,30.2,30.2
Florida,Cold Event,2010,12,12/14/2010,25.4,35.6,46.6,52.5,30.6,30.6
Florida,Cold Event,1985,1,1/23/1985,30.4,40.9,57.4,56.4,30.7,30.7
Florida,Cold Event,2009,1,1/22/2009,28.0,40.6,58.6,58.6,30.7,30.7
Florida,Cold Event,1981,1,1/12/1981,31.5,39.3,45.8,51.6,30.9,30.9
Florida,Cold Event,2010,1,1/11/2010,29.8,38.6,52.4,51.6,31.0,31.0
Florida,Cold Event,1982,1,1/11/1982,29.5,37.7,46.2,52.8,31.3,31.3
Florida,Cold Event,2010,12,12/28/2010,29.1,40.3,56.3,56.2,31.5,31.5
Florida,Cold Event,2010,1,1/10/2010,29.7,36.7,45.4,48.6,31.6,31.6
Florida,Cold Event,2010,12,12/7/2010,28.2,39.3,52.1,55.5,31.6,31.6
Florida,Cold Event,2001,1,1/1/2001,29.4,40.4,57.2,53.7,32.0,32.0
Florida,Cold Event,2010,12,12/8/2010,29.5,41.4,58.5,56.3,32.1,32.1
Florida,Cold Event,2022,12,12/25/2022,30.2,37.1,46.4,51.3,32.2,32.2
Florida,Cold Event,1981,12,12/20/1981,29.2,38.4,53.5,57.8,32.3,32.3
Florida,Cold Event,1982,1,1/12/1982,24.2,36.6,54.9,57.6,32.3,32.3
Florida,Cold Event,2010,1,1/6/2010,30.2,38.3,49.0,51.9,32.3,32.3
Florida,Cold Event,1983,12,12/25/1983,23.9,33.2,47.9,52.2,32.4,32.4
Florida,Cold Event,1997,1,1/18/1997,32.4,39.9,48.4,54.4,32.6,32.6
Florida,Cold Event,2010,1,1/12/2010,33.4,42.8,56.9,56.1,32.8,32.8
Florida,Cold Event,1981,12,12/11/1981,28.8,40.7,54.3,56.7,33.0,33.0
Florida,Cold Event,1989,2,2/25/1989,30.0,42.0,57.1,57.9,33.1,33.1
Florida,Cold Event,2010,1,1/5/2010,34.5,40.8,48.4,50.0,33.1,33.1
Florida,Cold Event,1986,1,1/28/1986,26.2,35.7,46.5,55.3,33.3,33.3
Florida,Cold Event,2000,12,12/31/2000,29.4,38.3,49.3,52.7,33.3,33.3
Florida,Cold Event,1989,12,12/23/1989,33.0,42.7,50.6,49.1,33.5,33.5
Florida,Cold Event,2012,1,1/4/2012,29.4,39.8,57.4,59.3,33.5,33.5
Florida,Cold Event,1989,12,12/26/1989,36.0,43.5,56.8,55.7,33.6,33.6
Florida,Cold Event,2018,1,1/5/2018,30.9,40.8,53.0,53.6,34.0,34.0
Florida,Cold Event,1997,1,1/19/1997,30.1,40.0,55.1,56.0,34.1,34.1
Florida,Cold Event,2010,1,1/7/2010,32.3,42.0,58.2,56.0,34.3,34.3
Florida,Cold Event,2009,2,2/5/2009,29.4,38.9,49.8,54.1,34.5,34.5
Florida,Cold Event,1981,1,1/18/1981,30.6,41.6,55.6,58.3,34.7,34.7
Florida,Cold Event,2009,1,1/23/2009,34.2,47.6,67.2,65.6,34.7,34.7
Florida,Cold Event,2010,1,1/4/2010,34.6,43.3,52.5,51.7,34.7,34.7
GreatBasin,Heat Event,2002,7,7/13/2002,72.9,85.8,98.3,97.6,72.6,97.6
GreatBasin,Heat Event,2002,7,7/12/2002,71.9,84.6,97.8,97.2,71.6,97.2
GreatBasin,Heat Event,2021,7,7/11/2021,73.6,85.6,97.4,96.6,72.9,96.6
GreatBasin,Heat Event,2021,7,7/10/2021,72.3,84.4,96.4,96.2,72.5,96.2
GreatBasin,Heat Event,1998,7,7/17/1998,69.8,83.3,96.7,96.0,69.4,96.0
GreatBasin,Heat Event,1998,7,7/18/1998,70.9,83.9,96.0,95.9,70.4,95.9
GreatBasin,Heat Event,2002,7,7/11/2002,70.1,83.0,95.4,95.9,69.9,95.9
GreatBasin,Heat Event,2002,7,7/14/2002,73.0,84.9,96.7,95.9,71.9,95.9
GreatBasin,Heat Event,2021,7,7/12/2021,72.8,85.0,95.9,95.9,72.7,95.9
GreatBasin,Heat Event,2013,6,6/30/2013,71.3,83.9,95.4,95.8,71.9,95.8
GreatBasin,Heat Event,2007,7,7/6/2007,71.2,84.5,96.3,95.7,70.8,95.7
GreatBasin,Heat Event,2021,7,7/9/2021,71.7,83.9,94.8,95.7,71.5,95.7
GreatBasin,Heat Event,2000,7,7/30/2000,70.3,83.1,95.9,95.6,70.0,95.6
GreatBasin,Heat Event,2000,7,7/31/2000,71.3,83.8,95.7,95.6,70.8,95.6
GreatBasin,Heat Event,2007,7,7/5/2007,70.0,83.2,96.0,95.6,69.4,95.6
GreatBasin,Heat Event,2013,7,7/1/2013,72.5,84.5,96.1,95.6,72.3,95.6
GreatBasin,Heat Event,2013,6,6/29/2013,71.8,84.5,96.0,95.5,70.6,95.5
GreatBasin,Heat Event,2020,8,8/17/2020,70.9,83.2,96.5,95.5,70.6,95.5
GreatBasin,Heat Event,2021,7,7/8/2021,70.5,83.6,95.8,95.5,70.9,95.5
GreatBasin,Heat Event,2020,8,8/18/2020,71.5,83.5,95.6,95.4,71.5,95.4
GreatBasin,Heat Event,2013,7,7/2/2013,73.2,84.7,95.4,95.3,72.8,95.3
GreatBasin,Heat Event,2003,7,7/22/2003,72.1,84.2,96.2,95.2,72.3,95.2
GreatBasin,Heat Event,2005,7,7/14/2005,68.4,81.4,93.9,95.2,69.8,95.2
GreatBasin,Heat Event,2005,7,7/15/2005,70.2,82.9,96.3,95.2,70.4,95.2
GreatBasin,Heat Event,2020,8,8/1/2020,70.6,83.2,94.9,95.2,70.1,95.2
GreatBasin,Heat Event,2003,7,7/16/2003,70.4,83.2,95.1,95.1,70.1,95.1
GreatBasin,Heat Event,2005,7,7/16/2005,72.7,84.5,95.4,95.1,70.1,95.1
GreatBasin,Heat Event,2021,7,7/7/2021,70.6,83.4,95.9,95.1,69.8,95.1
GreatBasin,Heat Event,2017,7,7/7/2017,71.8,83.9,95.3,95.0,71.5,95.0
GreatBasin,Heat Event,2022,9,9/6/2022,70.2,82.2,96.0,95.0,71.0,95.0
GreatBasin,Heat Event,1985,7,7/5/1985,69.0,82.6,95.2,94.9,69.0,94.9
GreatBasin,Heat Event,2020,7,7/31/2020,70.3,82.8,96.1,94.9,69.6,94.9
GreatBasin,Heat Event,1989,7,7/7/1989,68.9,82.5,95.8,94.8,67.9,94.8
GreatBasin,Heat Event,1998,7,7/19/1998,70.4,83.0,94.9,94.8,70.1,94.8
GreatBasin,Heat Event,2000,8,8/1/2000,70.8,83.6,95.2,94.8,70.9,94.8
GreatBasin,Heat Event,2003,7,7/11/2003,67.8,81.5,94.3,94.8,67.1,94.8
GreatBasin,Heat Event,2003,7,7/21/2003,70.7,82.8,94.7,94.8,71.3,94.8
GreatBasin,Heat Event,2005,7,7/20/2005,70.2,82.9,94.8,94.8,70.7,94.8
GreatBasin,Heat Event,2006,7,7/16/2006,71.3,83.1,94.9,94.8,70.9,94.8
GreatBasin,Heat Event,2017,7,7/6/2017,70.6,82.8,94.6,94.8,70.5,94.8
GreatBasin,Cold Event,1990,12,12/22/1990,-9.1,-3.2,5.7,6.9,-6.9,-6.9
GreatBasin,Cold Event,1990,12,12/23/1990,-6.0,-1.3,9.6,10.8,-4.8,-4.8
GreatBasin,Cold Event,1990,12,12/21/1990,-5.7,-0.1,5.3,9.9,-3.4,-3.4
GreatBasin,Cold Event,1989,2,2/6/1989,-3.4,2.7,12.0,14.1,-1.2,-1.2
GreatBasin,Cold Event,1989,2,2/7/1989,-0.3,5.1,15.8,15.9,-0.3,-0.3
GreatBasin,Cold Event,1990,12,12/24/1990,0.7,5.1,17.0,15.5,0.0,0.0
GreatBasin,Cold Event,1989,2,2/5/1989,0.0,6.1,14.5,15.4,1.8,1.8
GreatBasin,Cold Event,1985,2,2/1/1985,-0.1,5.8,14.3,15.9,3.3,3.3
GreatBasin,Cold Event,2013,1,1/13/2013,3.7,8.3,15.1,15.4,3.4,3.4
GreatBasin,Cold Event,1998,12,12/22/1998,3.8,8.3,16.7,16.5,3.5,3.5
GreatBasin,Cold Event,2013,1,1/14/2013,0.2,5.5,13.8,17.2,3.7,3.7
GreatBasin,Cold Event,1985,1,1/31/1985,3.5,8.6,15.1,17.2,4.0,4.0
GreatBasin,Cold Event,1989,2,2/8/1989,2.9,8.4,19.8,21.9,4.6,4.6
GreatBasin,Cold Event,2007,1,1/14/2007,4.2,9.5,16.6,17.8,4.7,4.7
GreatBasin,Cold Event,1985,2,2/2/1985,6.5,10.2,18.3,17.5,4.8,4.8
GreatBasin,Cold Event,1990,12,12/20/1990,4.7,10.4,18.7,17.2,5.1,5.1
GreatBasin,Cold Event,1982,2,2/5/1982,1.7,8.0,17.6,22.2,5.2,5.2
GreatBasin,Cold Event,1990,12,12/25/1990,5.2,10.8,19.9,20.2,5.2,5.2
GreatBasin,Cold Event,1990,12,12/30/1990,-0.6,5.1,19.0,22.7,5.3,5.3
GreatBasin,Cold Event,1985,2,2/4/1985,3.4,10.1,16.6,19.3,5.5,5.5
GreatBasin,Cold Event,1998,12,12/21/1998,2.8,8.9,14.7,17.4,5.7,5.7
GreatBasin,Cold Event,1985,2,2/3/1985,8.0,12.2,19.8,18.2,6.0,6.0
GreatBasin,Cold Event,2007,1,1/13/2007,4.5,9.8,16.7,19.1,6.0,6.0
GreatBasin,Cold Event,1998,12,12/23/1998,4.0,9.4,18.0,20.2,6.1,6.1
GreatBasin,Cold Event,2011,1,1/1/2011,4.0,7.9,16.7,18.0,6.1,6.1
GreatBasin,Cold Event,1990,12,12/29/1990,4.4,10.6,18.7,20.6,6.2,6.2
GreatBasin,Cold Event,2007,1,1/15/2007,5.3,10.2,20.1,20.5,6.5,6.5
GreatBasin,Cold Event,2013,12,12/9/2013,4.1,9.0,18.0,20.1,6.7,6.7
GreatBasin,Cold Event,1982,2,2/6/1982,6.4,11.6,23.7,22.7,6.8,6.8
GreatBasin,Cold Event,1985,2,2/5/1985,5.0,10.1,21.4,21.2,6.9,6.9
GreatBasin,Cold Event,1989,2,2/4/1989,8.7,13.6,19.7,19.0,7.1,7.1
GreatBasin,Cold Event,2010,12,12/31/2010,4.4,9.6,14.5,19.3,7.1,7.1
GreatBasin,Cold Event,2013,12,12/8/2013,5.9,12.1,17.8,19.3,7.2,7.2
GreatBasin,Cold Event,1982,1,1/7/1982,3.3,8.4,18.4,22.9,7.5,7.5
GreatBasin,Cold Event,1988,12,12/27/1988,5.1,10.1,19.1,20.6,7.8,7.8
GreatBasin,Cold Event,2009,12,12/9/2009,5.6,10.3,18.4,20.5,7.8,7.8
GreatBasin,Cold Event,2013,1,1/15/2013,7.1,12.0,22.7,21.4,7.8,7.8
GreatBasin,Cold Event,2013,1,1/12/2013,6.4,11.4,17.3,20.1,7.9,7.9
GreatBasin,Cold Event,2013,12,12/7/2013,11.7,14.9,22.1,19.7,7.9,7.9
GreatBasin,Cold Event,1984,1,1/18/1984,4.4,9.7,19.3,20.8,8.0,8.0
ISONE,Heat Event,1991,7,7/20/1991,70.0,80.0,90.4,89.6,70.4,89.6
ISONE,Heat Event,2002,7,7/3/2002,70.5,80.3,89.9,89.2,69.1,89.2
ISONE,Heat Event,2011,7,7/22/2011,73.6,82.1,92.4,89.1,70.2,89.1
ISONE,Heat Event,2006,8,8/2/2006,73.7,81.8,90.9,88.8,72.1,88.8
ISONE,Heat Event,2001,8,8/8/2001,68.6,77.7,85.7,88.7,68.8,88.7
ISONE,Heat Event,1991,7,7/19/1991,68.9,78.4,87.9,88.6,68.2,88.6
ISONE,Heat Event,1999,7,7/5/1999,73.0,81.5,90.4,88.6,70.6,88.6
ISONE,Heat Event,2022,7,7/23/2022,69.0,78.7,88.6,88.5,68.9,88.5
ISONE,Heat Event,1993,7,7/9/1993,71.1,79.6,87.8,88.1,71.1,88.1
ISONE,Heat Event,1981,7,7/8/1981,64.6,76.9,89.0,88.0,66.9,88.0
ISONE,Heat Event,2010,9,9/1/2010,67.8,77.9,88.4,88.0,66.0,88.0
ISONE,Heat Event,1999,7,7/17/1999,68.4,79.3,90.8,87.8,67.4,87.8
ISONE,Heat Event,2011,7,7/23/2011,68.8,79.3,89.2,87.8,70.4,87.8
ISONE,Heat Event,1993,7,7/8/1993,71.4,79.3,87.0,87.7,70.1,87.7
ISONE,Heat Event,2002,8,8/13/2002,66.1,76.7,87.1,87.7,65.4,87.7
ISONE,Heat Event,2013,7,7/18/2013,72.0,79.6,87.4,87.7,71.7,87.7
ISONE,Heat Event,1995,7,7/14/1995,68.4,77.8,89.4,87.6,67.6,87.6
ISONE,Heat Event,2002,8,8/14/2002,67.7,78.2,89.3,87.5,67.2,87.5
ISONE,Heat Event,2019,7,7/20/2019,74.2,81.3,90.5,87.5,70.9,87.5
ISONE,Heat Event,2020,7,7/27/2020,69.4,79.4,90.0,87.5,70.6,87.5
ISONE,Heat Event,1988,8,8/14/1988,71.8,79.0,87.0,87.4,70.4,87.4
ISONE,Heat Event,2010,7,7/5/2010,64.7,76.1,86.5,87.4,66.1,87.4
ISONE,Heat Event,2022,7,7/22/2022,68.4,78.7,88.3,87.4,68.9,87.4
ISONE,Heat Event,1980,7,7/21/1980,73.0,80.3,89.3,87.3,70.0,87.3
ISONE,Heat Event,1988,8,8/13/1988,67.4,77.9,87.5,87.3,70.3,87.3
ISONE,Heat Event,1991,7,7/21/1991,72.2,81.0,90.4,87.3,69.7,87.3
ISONE,Heat Event,2013,7,7/19/2013,72.9,80.8,89.6,87.3,73.6,87.3
ISONE,Heat Event,1993,7,7/10/1993,70.8,80.0,89.4,87.2,69.0,87.2
ISONE,Heat Event,2010,8,8/31/2010,63.2,74.8,88.2,87.2,64.3,87.2
ISONE,Heat Event,2020,7,7/19/2020,67.8,77.5,87.5,87.2,67.9,87.2
ISONE,Heat Event,2021,6,6/29/2021,72.5,80.0,87.5,87.2,71.8,87.2
ISONE,Heat Event,2022,7,7/21/2022,69.2,78.1,85.4,87.2,68.4,87.2
ISONE,Heat Event,2020,7,7/26/2020,67.8,77.1,86.6,87.1,67.5,87.1
ISONE,Heat Event,1988,8,8/4/1988,68.7,77.3,87.2,87.0,69.2,87.0
ISONE,Heat Event,1991,7,7/18/1991,65.6,76.6,87.5,87.0,65.7,87.0
ISONE,Heat Event,2001,8,8/9/2001,68.4,79.2,91.1,87.0,69.9,87.0
ISONE,Heat Event,2010,7,7/6/2010,72.1,81.0,90.6,87.0,69.8,87.0
ISONE,Heat Event,2013,7,7/16/2013,69.8,78.8,87.6,87.0,70.1,87.0
ISONE,Heat Event,2013,7,7/17/2013,70.1,77.6,86.1,87.0,70.6,87.0
ISONE,Heat Event,2020,7,7/28/2020,74.5,80.6,86.0,87.0,70.5,87.0
ISONE,Cold Event,1981,1,1/4/1981,-12.2,-3.5,2.2,8.9,-12.9,-12.9
ISONE,Cold Event,1994,1,1/16/1994,-20.2,-10.8,-2.0,18.7,-12.2,-12.2
ISONE,Cold Event,2004,1,1/15/2004,-6.2,-0.2,4.2,7.1,-12.2,-12.2
ISONE,Cold Event,1994,1,1/20/1994,-12.1,-5.0,7.0,8.3,-10.8,-10.8
ISONE,Cold Event,1987,2,2/15/1987,-9.5,-3.5,3.1,10.7,-10.3,-10.3
ISONE,Cold Event,2015,2,2/15/2015,-2.7,11.8,19.8,16.0,-10.3,-10.3
ISONE,Cold Event,1982,1,1/18/1982,-14.4,-7.0,6.7,17.3,-9.7,-9.7
ISONE,Cold Event,1994,1,1/17/1994,-12.6,6.7,33.1,22.7,-9.6,-9.6
ISONE,Cold Event,2018,1,1/6/2018,-8.6,-4.5,1.2,10.5,-9.2,-9.2
ISONE,Cold Event,1981,1,1/5/1981,-15.4,-3.9,13.4,13.2,-8.8,-8.8
ISONE,Cold Event,2003,1,1/22/2003,-12.5,-2.2,8.3,8.8,-8.5,-8.5
ISONE,Cold Event,1995,2,2/6/1995,-14.5,-5.5,4.0,16.8,-8.4,-8.4
ISONE,Cold Event,2003,2,2/15/2003,-3.3,2.4,10.6,10.0,-8.3,-8.3
ISONE,Cold Event,1995,2,2/7/1995,-11.5,-0.7,15.4,13.8,-8.2,-8.2
ISONE,Cold Event,1996,1,1/6/1996,-11.9,-5.5,6.9,12.4,-8.2,-8.2
ISONE,Cold Event,1981,1,1/12/1981,-12.5,-4.6,7.2,9.9,-8.1,-8.1
ISONE,Cold Event,2003,2,2/14/2003,-11.3,-1.5,12.5,11.8,-8.1,-8.1
ISONE,Cold Event,2015,2,2/14/2015,-14.1,0.8,23.6,20.9,-8.0,-8.0
ISONE,Cold Event,1982,1,1/17/1982,-9.5,5.2,30.4,22.4,-7.7,-7.7
ISONE,Cold Event,2004,1,1/10/2004,-10.1,-5.0,3.6,8.8,-7.7,-7.7
ISONE,Cold Event,2015,2,2/13/2015,-7.2,2.5,19.3,22.7,-7.6,-7.6
ISONE,Cold Event,2016,2,2/14/2016,-14.6,-6.9,4.7,14.5,-7.6,-7.6
ISONE,Cold Event,1987,2,2/14/1987,-10.9,-3.3,9.2,10.5,-7.5,-7.5
ISONE,Cold Event,2009,1,1/16/2009,-9.3,-2.3,8.5,11.2,-7.5,-7.5
ISONE,Cold Event,2018,1,1/7/2018,-15.7,-4.8,10.2,12.9,-7.5,-7.5
ISONE,Cold Event,2003,1,1/23/2003,-9.5,-3.4,6.8,8.7,-7.4,-7.4
ISONE,Cold Event,1994,1,1/18/1994,4.0,24.4,37.0,24.0,-7.3,-7.3
ISONE,Cold Event,1994,1,1/19/1994,-13.3,-5.8,1.8,15.3,-7.1,-7.1
ISONE,Cold Event,2015,2,2/16/2015,-14.0,-6.0,4.7,15.0,-7.1,-7.1
ISONE,Cold Event,1982,1,1/26/1982,-8.6,-0.8,8.2,10.0,-7.0,-7.0
ISONE,Cold Event,2011,1,1/23/2011,-2.3,5.5,14.6,12.5,-7.0,-7.0
ISONE,Cold Event,2011,1,1/24/2011,-15.6,-5.0,5.7,16.8,-7.0,-7.0
ISONE,Cold Event,1980,12,12/26/1980,-12.9,-1.1,16.5,24.6,-6.8,-6.8
ISONE,Cold Event,1982,1,1/22/1982,-8.4,-1.3,7.4,17.7,-6.7,-6.7
ISONE,Cold Event,1996,1,1/5/1996,-5.7,0.7,13.4,11.3,-6.5,-6.5
ISONE,Cold Event,2016,2,2/13/2016,-2.8,10.3,15.5,13.6,-6.5,-6.5
ISONE,Cold Event,2003,2,2/13/2003,-9.8,2.3,12.4,16.1,-6.4,-6.4
ISONE,Cold Event,2004,1,1/25/2004,-11.2,-2.8,7.6,10.6,-6.4,-6.4
ISONE,Cold Event,2004,1,1/16/2004,-15.0,-6.6,5.6,11.3,-6.3,-6.3
ISONE,Cold Event,2004,1,1/9/2004,-6.8,-0.9,5.1,7.5,-6.2,-6.2
Maritimes,Heat Event,2002,8,8/14/2002,65.0,,92.0,91.1,64.3,91.1
Maritimes,Heat Event,2010,9,9/2/2010,65.9,,90.8,91.1,65.9,91.1
Maritimes,Heat Event,1991,7,7/20/1991,66.3,,93.1,90.9,65.5,90.9
Maritimes,Heat Event,2002,8,8/15/2002,67.0,,92.5,90.9,67.3,90.9
Maritimes,Heat Event,2018,7,7/4/2018,66.3,,91.2,90.5,64.9,90.5
Maritimes,Heat Event,2010,9,9/1/2010,67.7,,91.5,90.4,65.1,90.4
Maritimes,Heat Event,2002,7,7/3/2002,63.8,,92.8,90.0,64.0,90.0
Maritimes,Heat Event,1999,7,7/17/1999,65.8,,93.1,89.7,63.1,89.7
Maritimes,Heat Event,2010,8,8/31/2010,61.8,,89.0,89.6,62.7,89.6
Maritimes,Heat Event,2002,8,8/16/2002,69.8,,88.1,89.6,67.6,89.6
Maritimes,Heat Event,2022,7,7/24/2022,65.1,,90.4,89.6,65.0,89.6
Maritimes,Heat Event,2001,8,8/9/2001,63.7,,90.0,89.6,64.4,89.6
Maritimes,Heat Event,2022,7,7/22/2022,65.1,,86.0,89.4,62.4,89.4
Maritimes,Heat Event,2001,7,7/23/2001,65.4,,88.6,89.2,62.1,89.2
Maritimes,Heat Event,1991,7,7/19/1991,64.3,,90.3,89.0,64.5,89.0
Maritimes,Heat Event,1993,8,8/27/1993,57.4,,88.7,88.8,59.0,88.8
Maritimes,Heat Event,2022,7,7/23/2022,62.1,,90.1,88.8,64.1,88.8
Maritimes,Heat Event,2001,7,7/24/2001,64.1,,92.2,88.7,64.9,88.7
Maritimes,Heat Event,2018,7,7/3/2018,63.7,,88.1,88.7,63.3,88.7
Maritimes,Heat Event,1988,8,8/5/1988,69.0,,89.7,88.7,66.9,88.7
Maritimes,Heat Event,2022,8,8/6/2022,66.3,,87.7,88.7,66.2,88.7
